Pokemon,Game Title, Description
ジュプトル,Y, みつりんに せいそくする。えだから えだへ とびうつりながら いどうして えものに せっきんする。
ジュプトル,Y(漢字), 密林に 生息する。枝から 枝へ 飛び移りながら 移動して 獲物に 接近する。
ジュプトル,ブリリアントダイヤモンド・シャイニングパール, みつりんに せいそくする。えだから えだへ とびうつりながら いどうして えものに せっきんする。
ジュプトル,ブリリアントダイヤモンド・シャイニングパール(漢字), 密林に 生息する。枝から 枝へ 飛び移りながら 移動して 獲物に 接近する。
ジュプトル,ハートゴールド・ソウルシルバー, たいぼくの えだ から えだへ みがるに とびうつり いどうする。きょういてきな しゅんぱつりょく。
ジュプトル,ハートゴールド・ソウルシルバー(漢字), 大木の 枝から枝へ 身軽に 飛び移り 移動する。 驚異的な 瞬発力。
ジュプトル,バイオレット, たいぼくの えだ から えだへ みがるに とびうつり いどうする。きょういてきな しゅんぱつりょく。
ジュプトル,バイオレット(漢字), 大木の 枝から枝へ 身軽に 飛び移り 移動する。 驚異的な 瞬発力。
ジュカイン,ルビー, からだに はえた はっぱは するどい きれあじ。すばやい みのこなしで きの えだを とびまわり てきの ずじょうや はいごから おそいかかるぞ。
ジュカイン,ルビー(漢字), 体に 生えた 葉っぱは 鋭い 切れ味。素早い 身のこなしで 木の 枝を 飛び回り 敵の 頭上や 背後から 襲いかかるぞ。
ジュカイン,オメガルビー, からだに はえた はっぱは するどい きれあじ。すばやい みのこなしで きの えだを とびまわり てきの ずじょうや はいごから おそいかかるぞ。
ジュカイン,オメガルビー(漢字), 体に 生えた 葉っぱは 鋭い 切れ味。素早い 身のこなしで 木の 枝を 飛び回り 敵の 頭上や 背後から 襲いかかるぞ。
ジュカイン,サファイア, せなかの タネには じゅもくを げんきにする えいようが たくさん つまっていると いわれる。もりの きを だいじに そだてている ポケモン。
ジュカイン,サファイア(漢字), 背中の タネには 樹木を 元気にする 栄養が 沢山 詰まっていると いわれる。森の 木を 大事に 育てている ポケモン。
ジュカイン,アルファサファイア, せなかの タネには じゅもくを げんきにする えいようが たくさん つまっていると いわれる。もりの きを だいじに そだてている ポケモン。
ジュカイン,アルファサファイア(漢字), 背中の タネには 樹木を 元気にする 栄養が 沢山 詰まっていると いわれる。森の 木を 大事に 育てている ポケモン。
ジュカイン,エメラルド, ジャングルの なかでは てきなしの つよさ。くさきを だいじに そだてる ポケモン。ひなたぼっこをして たいおんを ちょうせつする。
ジュカイン,ファイアレッド・リーフグリーン, うでに はえた はっぱは かたなの きれあじ。きの えだを みがるに とびうつり てきに おそいかかる。
ジュカイン,ファイアレッド・リーフグリーン(漢字), 腕に 生えた 葉っぱは 刀の 切れ味。 木の枝を 身軽に 飛び移り 敵に 襲いかかる。
ジュカイン,バイオレット, うでに はえた はっぱは かたなの きれあじ。きの えだを みがるに とびうつり てきに おそいかかる。
ジュカイン,バイオレット(漢字), 腕に 生えた 葉っぱは 刀の 切れ味。 木の枝を 身軽に 飛び移り 敵に 襲いかかる。
ジュカイン,ダイヤモンド・パール, うでに はえた はっぱは たいぼくも すっぱり きりたおす きれあじ。みつりんの たたかいでは むてき。
ジュカイン,ダイヤモンド・パール(漢字), 腕に 生えた 葉っぱは 大木も すっぱり 切り倒す 切れ味。密林の 戦いでは 無敵。
ジュカイン,ダイヤモンド・パール(漢字), 腕に 生えた 葉っぱは 大木も スッパリ 切り倒す 切れ味。 密林の 戦いでは 無敵。
ジュカイン,プラチナ, うでに はえた はっぱは たいぼくも すっぱり きりたおす きれあじ。みつりんの たたかいでは むてき。
ジュカイン,プラチナ(漢字), 腕に 生えた 葉っぱは 大木も すっぱり 切り倒す 切れ味。密林の 戦いでは 無敵。
ジュカイン,プラチナ(漢字), 腕に 生えた 葉っぱは 大木も スッパリ 切り倒す 切れ味。 密林の 戦いでは 無敵。
ジュカイン,ブラック・ホワイト, うでに はえた はっぱは たいぼくも すっぱり きりたおす きれあじ。みつりんの たたかいでは むてき。
ジュカイン,ブラック・ホワイト(漢字), 腕に 生えた 葉っぱは 大木も すっぱり 切り倒す 切れ味。密林の 戦いでは 無敵。
ジュカイン,ブラック・ホワイト(漢字), 腕に 生えた 葉っぱは 大木も スッパリ 切り倒す 切れ味。 密林の 戦いでは 無敵。
ジュカイン,ブラック2・ホワイト2, うでに はえた はっぱは たいぼくも すっぱり きりたおす きれあじ。みつりんの たたかいでは むてき。
ジュカイン,ブラック2・ホワイト2(漢字), 腕に 生えた 葉っぱは 大木も すっぱり 切り倒す 切れ味。密林の 戦いでは 無敵。
ジュカイン,ブラック2・ホワイト2(漢字), 腕に 生えた 葉っぱは 大木も スッパリ 切り倒す 切れ味。 密林の 戦いでは 無敵。
ジュカイン,X, うでに はえた はっぱは たいぼくも すっぱり きりたおす きれあじ。みつりんの たたかいでは むてき。
ジュカイン,X(漢字), 腕に 生えた 葉っぱは 大木も すっぱり 切り倒す 切れ味。密林の 戦いでは 無敵。
ジュカイン,X(漢字), 腕に 生えた 葉っぱは 大木も スッパリ 切り倒す 切れ味。 密林の 戦いでは 無敵。
ジュカイン,ブリリアントダイヤモンド・シャイニングパール, うでに はえた はっぱは たいぼくも すっぱり きりたおす きれあじ。みつりんの たたかいでは むてき。
ジュカイン,ブリリアントダイヤモンド・シャイニングパール(漢字), 腕に 生えた 葉っぱは 大木も すっぱり 切り倒す 切れ味。密林の 戦いでは 無敵。
ジュカイン,ブリリアントダイヤモンド・シャイニングパール(漢字), 腕に 生えた 葉っぱは 大木も スッパリ 切り倒す 切れ味。 密林の 戦いでは 無敵。
ジュカイン,ハートゴールド・ソウルシルバー, ジャングルを みがるに はしりまわり うでに はえた きれあじ するどい はっぱで えものを しとめるのだ。
ジュカイン,ハートゴールド・ソウルシルバー(漢字), ジャングルを 身軽に 走り回り 腕に 生えた 切れ味 鋭い 葉っぱで 獲物を 仕留めるのだ。
ジュカイン,ハートゴールド・ソウルシルバー(漢字), ジャングルを 身軽に 走りまわり 腕に 生えた 切れ味 鋭い 葉っぱで 獲物を 仕留めるのだ。
ジュカイン,Y, ジャングルを みがるに はしりまわり うでに はえた きれあじ するどい はっぱで えものを しとめるのだ。
ジュカイン,Y(漢字), ジャングルを 身軽に 走り回り 腕に 生えた 切れ味 鋭い 葉っぱで 獲物を 仕留めるのだ。
ジュカイン,Y(漢字), ジャングルを 身軽に 走りまわり 腕に 生えた 切れ味 鋭い 葉っぱで 獲物を 仕留めるのだ。
ジュカイン,スカーレット, ジャングルを みがるに はしりまわり うでに はえた きれあじ するどい はっぱで えものを しとめるのだ。
ジュカイン,スカーレット(漢字), ジャングルを 身軽に 走り回り 腕に 生えた 切れ味 鋭い 葉っぱで 獲物を 仕留めるのだ。
ジュカイン,スカーレット(漢字), ジャングルを 身軽に 走りまわり 腕に 生えた 切れ味 鋭い 葉っぱで 獲物を 仕留めるのだ。
アチャモ,ルビー, トレーナーに くっついて ちょこちょこ あるく。くちから とばす ほのおは せっし 1000ど。あいてを くろコゲにする しゃくねつの たまだ。
アチャモ,ルビー(漢字), トレーナーに くっついて ちょこちょこ 歩く。口から 飛ばす 炎は 摂氏 1000度。相手を 黒コゲにする 灼熱の 玉だ。
アチャモ,オメガルビー, トレーナーに くっついて ちょこちょこ あるく。くちから とばす ほのおは せっし 1000ど。あいてを くろコゲにする しゃくねつの たまだ。
アチャモ,オメガルビー(漢字), トレーナーに くっついて ちょこちょこ 歩く。口から 飛ばす 炎は 摂氏 1000度。相手を 黒コゲにする 灼熱の 玉だ。
アチャモ,サファイア, たいないに ほのおを もやす ばしょが あるので だきしめると ぽかぽか とっても あたたかい。ぜんしん ふかふかの うもうに おおわれている。
アチャモ,サファイア(漢字), 体内に 炎を 燃やす 場所が あるので 抱きしめると ぽかぽか とっても 暖かい。全身 ふかふかの 羽毛に 覆われている。
アチャモ,アルファサファイア, たいないに ほのおを もやす ばしょが あるので だきしめると ぽかぽか とっても あたたかい。ぜんしん ふかふかの うもうに おおわれている。
アチャモ,アルファサファイア(漢字), 体内に 炎を 燃やす 場所が あるので 抱きしめると ぽかぽか とっても 暖かい。全身 ふかふかの 羽毛に 覆われている。
アチャモ,エメラルド, てきに おそわれると おなかで つくりだした ほのおの たまを くちから とばして こうげき。まわりが みえなくなる くらやみは にがて。
アチャモ,ファイアレッド・リーフグリーン, おなかに ほのおぶくろを もつ。 だきしめると ぽかぽか あたたかい。 いのち ある かぎり もえつづける。
アチャモ,ファイアレッド・リーフグリーン(漢字), お腹に 炎袋を 持つ。 抱きしめると ぽかぽか 温かい。 命ある 限り 燃え続ける。
アチャモ,X, おなかに ほのおぶくろを もつ。 だきしめると ぽかぽか あたたかい。 いのち ある かぎり もえつづける。
アチャモ,X(漢字), お腹に 炎袋を 持つ。 抱きしめると ぽかぽか 温かい。 命ある 限り 燃え続ける。
アチャモ,スカーレット, おなかに ほのおぶくろを もつ。 だきしめると ぽかぽか あたたかい。 いのち ある かぎり もえつづける。
アチャモ,スカーレット(漢字), お腹に 炎袋を 持つ。 抱きしめると ぽかぽか 温かい。 命ある 限り 燃え続ける。
アチャモ,ダイヤモンド・パール, たいないで ほのおが もえているので だきしめると とても あたたかい。1000どの ひのたまを とばす。
アチャモ,ダイヤモンド・パール(漢字), 体内で 炎が 燃えているので 抱きしめると とても 温かい。1000度の 火の玉を 飛ばす。
アチャモ,プラチナ, たいないで ほのおが もえているので だきしめると とても あたたかい。1000どの ひのたまを とばす。
アチャモ,プラチナ(漢字), 体内で 炎が 燃えているので 抱きしめると とても 温かい。1000度の 火の玉を 飛ばす。
アチャモ,ブラック・ホワイト, たいないで ほのおが もえているので だきしめると とても あたたかい。1000どの ひのたまを とばす。
アチャモ,ブラック・ホワイト(漢字), 体内で 炎が 燃えているので 抱きしめると とても 温かい。1000度の 火の玉を 飛ばす。
アチャモ,ブラック2・ホワイト2, たいないで ほのおが もえているので だきしめると とても あたたかい。1000どの ひのたまを とばす。
アチャモ,ブラック2・ホワイト2(漢字), 体内で 炎が 燃えているので 抱きしめると とても 温かい。1000度の 火の玉を 飛ばす。
アチャモ,Y, たいないで ほのおが もえているので だきしめると とても あたたかい。1000どの ひのたまを とばす。
アチャモ,Y(漢字), 体内で 炎が 燃えているので 抱きしめると とても 温かい。1000度の 火の玉を 飛ばす。
アチャモ,ブリリアントダイヤモンド・シャイニングパール, たいないで ほのおが もえているので だきしめると とても あたたかい。1000どの ひのたまを とばす。
アチャモ,ブリリアントダイヤモンド・シャイニングパール(漢字), 体内で 炎が 燃えているので 抱きしめると とても 温かい。1000度の 火の玉を 飛ばす。
アチャモ,ハートゴールド・ソウルシルバー, おなかに ほのおを もやす ふくろを もっているので だきしめると ゆたんぽの ように あたたかい。
アチャモ,ハートゴールド・ソウルシルバー(漢字), お腹に 炎を 燃やす 袋を 持っているので 抱きしめると 湯たんぽのように 温かい。
アチャモ,バイオレット, おなかに ほのおを もやす ふくろを もっているので だきしめると ゆたんぽの ように あたたかい。
アチャモ,バイオレット(漢字), お腹に 炎を 燃やす 袋を 持っているので 抱きしめると 湯たんぽのように 温かい。
アチャモ,New ポケモンスナップ, じめんを よくつついているのは しょうかのたすけになる こいしをたべるためだよ。 はきだすほのおの おんどもあがるから まさに いっせきにちょう だね。
アチャモ,New ポケモンスナップ(漢字), 地面を よくつついているのは 消化の助けになる 小石を食べるためだよ。 吐き出す炎の 温度も上がるから まさに 一石二鳥 だね。
ワカシャモ,ルビー, のやまを はしりまわって あしこしを きたえる。スピードと パワーを かねそなえた あしは 1びょうかんに 10ぱつの キックを くりだす。
ワカシャモ,ルビー(漢字), 野山を 走り回って 足腰を 鍛える。スピードと パワーを 兼ね備えた 足は 1秒間に 10発の キックを 繰り出す。
ワカシャモ,オメガルビー, のやまを はしりまわって あしこしを きたえる。スピードと パワーを かねそなえた あしは 1びょうかんに 10ぱつの キックを くりだす。
ワカシャモ,オメガルビー(漢字), 野山を 走り回って 足腰を 鍛える。スピードと パワーを 兼ね備えた 足は 1秒間に 10発の キックを 繰り出す。
ワカシャモ,サファイア, クチバシから はきだす しゃくねつの ほのおと はかいりょく ばつぐんの キックで たたかう。なきごえが おおきいので とても やかましい。
ワカシャモ,サファイア(漢字), クチバシから 吐き出す 灼熱の 炎と 破壊力 抜群の キックで 戦う。鳴き声が 大きいので とても やかましい。
ワカシャモ,アルファサファイア, クチバシから はきだす しゃくねつの ほのおと はかいりょく ばつぐんの キックで たたかう。なきごえが おおきいので とても やかましい。
ワカシャモ,アルファサファイア(漢字), クチバシから 吐き出す 灼熱の 炎と 破壊力 抜群の キックで 戦う。鳴き声が 大きいので とても やかましい。
ワカシャモ,エメラルド, 1びょうかんに 10ぱつの キックを くりだす。あいてが ギブアップするまで たたかい つづける つよい とうそうほんのうを もつ ポケモンだ。
ワカシャモ,ファイアレッド・リーフグリーン, するどい なきごえを あげて しゅうちゅうりょくを たかめる。あしわざは はかいりょく ばつぐん。
ワカシャモ,ファイアレッド・リーフグリーン(漢字), 鋭い 鳴き声を あげて 集中力を 高める。 足技は 破壊力 抜群。
ワカシャモ,スカーレット, するどい なきごえを あげて しゅうちゅうりょくを たかめる。あしわざは はかいりょく ばつぐん。
ワカシャモ,スカーレット(漢字), 鋭い 鳴き声を あげて 集中力を 高める。 足技は 破壊力 抜群。
ワカシャモ,ダイヤモンド・パール, 1びょうかんに キックを 10ぱつ くりだす あしわざの もちぬし。するどい なきごえで いかくする。
ワカシャモ,ダイヤモンド・パール(漢字), 1秒間に キックを 10発 繰り出す 足技の 持ち主。鋭い 鳴き声で 威嚇する。
ワカシャモ,プラチナ, 1びょうかんに キックを 10ぱつ くりだす あしわざの もちぬし。するどい なきごえで いかくする。
ワカシャモ,プラチナ(漢字), 1秒間に キックを 10発 繰り出す 足技の 持ち主。鋭い 鳴き声で 威嚇する。
ワカシャモ,ブラック・ホワイト, 1びょうかんに キックを 10ぱつ くりだす あしわざの もちぬし。するどい なきごえで いかくする。
ワカシャモ,ブラック・ホワイト(漢字), 1秒間に キックを 10発 繰り出す 足技の 持ち主。鋭い 鳴き声で 威嚇する。
ワカシャモ,ブラック2・ホワイト2, 1びょうかんに キックを 10ぱつ くりだす あしわざの もちぬし。するどい なきごえで いかくする。
ワカシャモ,ブラック2・ホワイト2(漢字), 1秒間に キックを 10発 繰り出す 足技の 持ち主。鋭い 鳴き声で 威嚇する。
ワカシャモ,X, 1びょうかんに キックを 10ぱつ くりだす あしわざの もちぬし。するどい なきごえで いかくする。
ワカシャモ,X(漢字), 1秒間に キックを 10発 繰り出す 足技の 持ち主。鋭い 鳴き声で 威嚇する。
ワカシャモ,ブリリアントダイヤモンド・シャイニングパール, 1びょうかんに キックを 10ぱつ くりだす あしわざの もちぬし。するどい なきごえで いかくする。
ワカシャモ,ブリリアントダイヤモンド・シャイニングパール(漢字), 1秒間に キックを 10発 繰り出す 足技の 持ち主。鋭い 鳴き声で 威嚇する。
ワカシャモ,ハートゴールド・ソウルシルバー, たたかいに なると たいないの ほのおが はげしく もえあがる。 キックは はかいりょく ばつぐんだ。
ワカシャモ,ハートゴールド・ソウルシルバー(漢字), 戦いに なると 体内の 炎が 激しく 燃え上がる。 キックは 破壊力 抜群だ。
ワカシャモ,Y, たたかいに なると たいないの ほのおが はげしく もえあがる。 キックは はかいりょく ばつぐんだ。
ワカシャモ,Y(漢字), 戦いに なると 体内の 炎が 激しく 燃え上がる。 キックは 破壊力 抜群だ。
ワカシャモ,バイオレット, たたかいに なると たいないの ほのおが はげしく もえあがる。 キックは はかいりょく ばつぐんだ。
ワカシャモ,バイオレット(漢字), 戦いに なると 体内の 炎が 激しく 燃え上がる。 キックは 破壊力 抜群だ。
バシャーモ,ルビー, たたかいに なると てくびから しゃくねつの ほのおを ふきあげ ゆうかんに いどみかかる。 あいてが てごわいほど はげしく もえあがる。
バシャーモ,ルビー(漢字), 戦いに なると 手首から 灼熱の 炎を 噴き上げ 勇敢に 挑みかかる、相手が 手強いほど 激しく 燃えあがる。
バシャーモ,オメガルビー, たたかいに なると てくびから しゃくねつの ほのおを ふきあげ ゆうかんに いどみかかる。 あいてが てごわいほど はげしく もえあがる。
バシャーモ,オメガルビー(漢字), 戦いに なると 手首から 灼熱の 炎を 噴き上げ 勇敢に 挑みかかる、相手が 手強いほど 激しく 燃えあがる。
バシャーモ,サファイア, きょうじんな あしこしを もち 30かい だての ビルも らくらく とびこす ことが できる。 ほのおの パンチで あいてを くろこげに する。
バシャーモ,サファイア(漢字), 強靭な 足腰を 持ち 30階 建ての ビルも 楽々 飛び越す ことが できる。 炎の パンチで 相手を 黒焦げに する。
バシャーモ,アルファサファイア, きょうじんな あしこしを もち 30かい だての ビルも らくらく とびこす ことが できる。 ほのおの パンチで あいてを くろこげに する。
バシャーモ,アルファサファイア(漢字), 強靭な 足腰を 持ち 30階 建ての ビルも 楽々 飛び越す ことが できる。 炎の パンチで 相手を 黒焦げに する。
バシャーモ,エメラルド, パンチや キックの かくとうわざを みにつける。すうねんごとに ふるくなった はねが もえて あたらしく しなやかな はねに はえかわるのだ。
バシャーモ,ファイアレッド・リーフグリーン, きょうてきに であうと てくびから ほのおを ふきだす。ジャンプで ビルを とびこす きゃくりょく。
バシャーモ,ファイアレッド・リーフグリーン(漢字), 強敵に 出会うと 手首から 炎を 噴き出す。ジャンプで ビルを 跳び越す 脚力。
バシャーモ,ファイアレッド・リーフグリーン(漢字), 強敵に 出会うと 手首から 炎を 噴き出す。 ジャンプで ビルを 跳び越す 脚力。
バシャーモ,Y, きょうてきに であうと てくびから ほのおを ふきだす。ジャンプで ビルを とびこす きゃくりょく。
バシャーモ,Y(漢字), 強敵に 出会うと 手首から 炎を 噴き出す。ジャンプで ビルを 跳び越す 脚力。
バシャーモ,Y(漢字), 強敵に 出会うと 手首から 炎を 噴き出す。 ジャンプで ビルを 跳び越す 脚力。
バシャーモ,スカーレット, きょうてきに であうと てくびから ほのおを ふきだす。ジャンプで ビルを とびこす きゃくりょく。
バシャーモ,スカーレット(漢字), 強敵に 出会うと 手首から 炎を 噴き出す。ジャンプで ビルを 跳び越す 脚力。
バシャーモ,スカーレット(漢字), 強敵に 出会うと 手首から 炎を 噴き出す。 ジャンプで ビルを 跳び越す 脚力。
バシャーモ,ダイヤモンド・パール, てくびから ふきだした ほのおで こぶしを つつみこんだ パンチは あいてを くろこげに してしまう。
バシャーモ,ダイヤモンド・パール(漢字), 手首から 吹き出した 炎で こぶしを 包み込んだ パンチは 相手を 黒コゲに してしまう。
バシャーモ,プラチナ, てくびから ふきだした ほのおで こぶしを つつみこんだ パンチは あいてを くろこげに してしまう。
バシャーモ,プラチナ(漢字), 手首から 吹き出した 炎で こぶしを 包み込んだ パンチは 相手を 黒コゲに してしまう。
バシャーモ,ブラック・ホワイト, てくびから ふきだした ほのおで こぶしを つつみこんだ パンチは あいてを くろこげに してしまう。
バシャーモ,ブラック・ホワイト(漢字), 手首から 吹き出した 炎で こぶしを 包み込んだ パンチは 相手を 黒コゲに してしまう。
バシャーモ,ブラック2・ホワイト2, てくびから ふきだした ほのおで こぶしを つつみこんだ パンチは あいてを くろこげに してしまう。
バシャーモ,ブラック2・ホワイト2(漢字), 手首から 吹き出した 炎で こぶしを 包み込んだ パンチは 相手を 黒コゲに してしまう。
バシャーモ,ブリリアントダイヤモンド・シャイニングパール, てくびから ふきだした ほのおで こぶしを つつみこんだ パンチは あいてを くろこげに してしまう。
バシャーモ,ブリリアントダイヤモンド・シャイニングパール(漢字), 手首から 吹き出した 炎で こぶしを 包み込んだ パンチは 相手を 黒コゲに してしまう。
バシャーモ,ハートゴールド・ソウルシルバー, 30かいだての ビルを ジャンプで とびこす ちょうやくりょく。ほのおの パンチが あいてを やきつくす。
バシャーモ,ハートゴールド・ソウルシルバー(漢字), 30階建ての ビルを ジャンプで 跳び越す 跳躍力。炎の パンチが 相手を 焼きつくす。
バシャーモ,X, 30かいだての ビルを ジャンプで とびこす ちょうやくりょく。ほのおの パンチが あいてを やきつくす。
バシャーモ,X(漢字), 30階建ての ビルを ジャンプで 跳び越す 跳躍力。炎の パンチが 相手を 焼きつくす。
バシャーモ,バイオレット, 30階建ての ビルを ジャンプで 跳び越す 跳躍力。 敵を 炎のパンチで 焼きつくす。
ミズゴロウ,ルビー, あたまの ひれは とても びんかんな レーダー。みずや くうきの うごきから めを つかわずに まわりの ようすを キャッチすることが できる。
ミズゴロウ,ルビー(漢字), 頭の ひれは とても 敏感な レーダー。水や 空気の 動きから 目を 使わずに 周りの 様子を キャッチすることが できる。
ミズゴロウ,オメガルビー, あたまの ひれは とても びんかんな レーダー。みずや くうきの うごきから めを つかわずに まわりの ようすを キャッチすることが できる。
ミズゴロウ,オメガルビー(漢字), 頭の ひれは とても 敏感な レーダー。水や 空気の 動きから 目を 使わずに 周りの 様子を キャッチすることが できる。
ミズゴロウ,サファイア, すいちゅうでは ほっぺの エラで こきゅうする。ピンチに なると からだより おおきな いわを こなごなに くだく パワーを はっきする。
ミズゴロウ,サファイア(漢字), 水中では ほっぺの エラで 呼吸する。ピンチに なると 体より 大きな 岩を 粉々に 砕く パワーを 発揮する。
ミズゴロウ,アルファサファイア, すいちゅうでは ほっぺの エラで こきゅうする。ピンチに なると からだより おおきな いわを こなごなに くだく パワーを はっきする。
ミズゴロウ,アルファサファイア(漢字), 水中では ほっぺの エラで 呼吸する。ピンチに なると 体より 大きな 岩を 粉々に 砕く パワーを 発揮する。
ミズゴロウ,エメラルド, りくじょうでは 4ほんの あしを ふんばって おおきな いわを もちあげる パワーを はっき。みずべの どろに からだを うめて ねむる。
ミズゴロウ,ファイアレッド・リーフグリーン, おおきな おびれで みずを かけば ぐんぐん スピードが あがる。 ちいさい からだでも ちからもち。
ミズゴロウ,ファイアレッド・リーフグリーン(漢字), 大きな 尾びれで 水を かけば ぐんぐん スピードが 上がる。 小さい 体でも 力持ち。
ミズゴロウ,X, おおきな おびれで みずを かけば ぐんぐん スピードが あがる。 ちいさい からだでも ちからもち。
ミズゴロウ,X(漢字), 大きな 尾びれで 水を かけば ぐんぐん スピードが 上がる。 小さい 体でも 力持ち。
ミズゴロウ,バイオレット, おおきな おびれで みずを かけば ぐんぐん スピードが あがる。 ちいさい からだでも ちからもち。
ミズゴロウ,バイオレット(漢字), 大きな 尾びれで 水を かけば ぐんぐん スピードが 上がる。 小さい 体でも 力持ち。
ミズゴロウ,ダイヤモンド・パール, あたまの ひれで みずの ながれを かんじて まわりの ようすを しる。いわを もちあげる ちからもち。
ミズゴロウ,ダイヤモンド・パール(漢字), 頭の ひれで 水の 流れを 感じて 周りの 様子を 知る。岩を 持ち上げる 力持ち。
ミズゴロウ,ダイヤモンド・パール(漢字), 頭の ひれで 水の 流れを 感じて まわりの 様子を 知る。 岩を 持ち上げる 力持ち。
ミズゴロウ,プラチナ, あたまの ひれで みずの ながれを かんじて まわりの ようすを しる。いわを もちあげる ちからもち。
ミズゴロウ,プラチナ(漢字), 頭の ひれで 水の 流れを 感じて 周りの 様子を 知る。岩を 持ち上げる 力持ち。
ミズゴロウ,プラチナ(漢字), 頭の ひれで 水の 流れを 感じて まわりの 様子を 知る。 岩を 持ち上げる 力持ち。
ミズゴロウ,ブラック・ホワイト, あたまの ひれで みずの ながれを かんじて まわりの ようすを しる。いわを もちあげる ちからもち。
ミズゴロウ,ブラック・ホワイト(漢字), 頭の ひれで 水の 流れを 感じて 周りの 様子を 知る。岩を 持ち上げる 力持ち。
ミズゴロウ,ブラック・ホワイト(漢字), 頭の ひれで 水の 流れを 感じて まわりの 様子を 知る。 岩を 持ち上げる 力持ち。
ミズゴロウ,ブラック2・ホワイト2, あたまの ひれで みずの ながれを かんじて まわりの ようすを しる。いわを もちあげる ちからもち。
ミズゴロウ,ブラック2・ホワイト2(漢字), 頭の ひれで 水の 流れを 感じて 周りの 様子を 知る。岩を 持ち上げる 力持ち。
ミズゴロウ,ブラック2・ホワイト2(漢字), 頭の ひれで 水の 流れを 感じて まわりの 様子を 知る。 岩を 持ち上げる 力持ち。
ミズゴロウ,Y, あたまの ひれで みずの ながれを かんじて まわりの ようすを しる。いわを もちあげる ちからもち。
ミズゴロウ,Y(漢字), 頭の ひれで 水の 流れを 感じて 周りの 様子を 知る。岩を 持ち上げる 力持ち。
ミズゴロウ,Y(漢字), 頭の ひれで 水の 流れを 感じて まわりの 様子を 知る。 岩を 持ち上げる 力持ち。
ミズゴロウ,ブリリアントダイヤモンド・シャイニングパール, あたまの ひれで みずの ながれを かんじて まわりの ようすを しる。いわを もちあげる ちからもち。
ミズゴロウ,ブリリアントダイヤモンド・シャイニングパール(漢字), 頭の ひれで 水の 流れを 感じて 周りの 様子を 知る。岩を 持ち上げる 力持ち。
ミズゴロウ,ブリリアントダイヤモンド・シャイニングパール(漢字), 頭の ひれで 水の 流れを 感じて まわりの 様子を 知る。 岩を 持ち上げる 力持ち。
ミズゴロウ,ハートゴールド・ソウルシルバー, おおきな いわを コナゴナに くだく パワーを もつ。かわぞこに たまった どろに からだを うずめて やすむ。
ミズゴロウ,スカーレット, 大きな 岩を コナゴナに 砕く パワーを もつ。 川底の 泥に 体を 埋めて 休む。
ヌマクロー,ルビー, ちじょうでも せいかつできる ように からだの ひょうめんを うすい ねんまくが つつんでいる。しおの ひいた かいがんで どろあそびを する。
ヌマクロー,ルビー(漢字), 地上でも 生活できる ように 体の 表面を 薄い 粘膜が 包んでいる。潮の 引いた 海岸で 泥遊びを する。
ヌマクロー,オメガルビー, ちじょうでも せいかつできる ように からだの ひょうめんを うすい ねんまくが つつんでいる。しおの ひいた かいがんで どろあそびを する。
ヌマクロー,オメガルビー(漢字), 地上でも 生活できる ように 体の 表面を 薄い 粘膜が 包んでいる。潮の 引いた 海岸で 泥遊びを する。
ヌマクロー,サファイア, すいちゅうを およぐより どろの なかを すすむ ほうが だんぜん はやく いどうできる。あしこしが はったつして 2ほんあしで あるく。
ヌマクロー,サファイア(漢字), 水中を 泳ぐより 泥の 中を 進む ほうが 断然 早く 移動できる。足腰が 発達して 2本足で 歩く。
ヌマクロー,アルファサファイア, すいちゅうを およぐより どろの なかを すすむ ほうが だんぜん はやく いどうできる。あしこしが はったつして 2ほんあしで あるく。
ヌマクロー,アルファサファイア(漢字), 水中を 泳ぐより 泥の 中を 進む ほうが 断然 早く 移動できる。足腰が 発達して 2本足で 歩く。
ヌマクロー,エメラルド, あしこしが きたえられて 2ほんあしに なった。ひふが かんそうすると よわってしまうため どろあそびを して すいぶんを ほきゅうする。
ヌマクロー,ファイアレッド・リーフグリーン, ドロドロの あしばで ほんりょうを はっきする。みうごきの とれない あいてを いっきに おいこむぞ。
ヌマクロー,ファイアレッド・リーフグリーン(漢字), ドロドロの 足場で 本領を 発揮する。 身動きの とれない 相手を 一気に 追い込むぞ。
ヌマクロー,バイオレット, ドロドロの あしばで ほんりょうを はっきする。みうごきの とれない あいてを いっきに おいこむぞ。
ヌマクロー,バイオレット(漢字), ドロドロの 足場で 本領を 発揮する。 身動きの とれない 相手を 一気に 追い込むぞ。
ヌマクロー,ダイヤモンド・パール, ぬかるんだ あしばでも しっかりと あるける じょうぶな あしこし。どろに からだを うめて ねむる。
ヌマクロー,ダイヤモンド・パール(漢字), ぬかるんだ 足場でも しっかりと 歩ける 丈夫な 足腰。泥に 体を 埋めて 眠る。
ヌマクロー,プラチナ, ぬかるんだ あしばでも しっかりと あるける じょうぶな あしこし。どろに からだを うめて ねむる。
ヌマクロー,プラチナ(漢字), ぬかるんだ 足場でも しっかりと 歩ける 丈夫な 足腰。泥に 体を 埋めて 眠る。
ヌマクロー,ブラック・ホワイト, ぬかるんだ あしばでも しっかりと あるける じょうぶな あしこし。どろに からだを うめて ねむる。
ヌマクロー,ブラック・ホワイト(漢字), ぬかるんだ 足場でも しっかりと 歩ける 丈夫な 足腰。泥に 体を 埋めて 眠る。
